Hour,Minute:Second,DeviceId,EventId,Parameter
07,16:14,613,43,5
07,16:15,613,2,2
07,16:15,613,2,6
07,16:15,613,44,3
07,16:17,613,44,4
07,16:17,613,44,8
07,16:20,613,7,4
07,16:20,613,7,8
07,16:20,613,8,4
07,16:20,613,8,8
07,16:20,613,62,6
07,16:20,613,63,6
07,16:24,613,10,4
07,16:24,613,10,8
07,16:24,613,11,4
07,16:24,613,11,8
07,16:24,613,9,4
07,16:24,613,9,8
07,16:24,613,12,8
07,16:24,613,64,6
07,16:25,613,43,1
07,16:26,613,0,2
07,16:26,613,0,6
07,16:26,613,1,2
07,16:26,613,1,6
07,16:26,613,12,4
07,16:26,613,31,2
07,16:26,613,61,5
07,16:26,613,65,6
07,16:26,613,21,2
07,16:26,613,21,6
07,16:26,613,46,3
07,16:26,613,46,4
07,16:26,613,46,7
07,16:26,613,46,8
07,16:26,613,48,3
07,16:26,613,48,7
07,16:39,613,43,3
07,16:39,613,43,8
07,16:49,613,43,4
07,16:51,613,44,1
07,16:55,613,44,6
07,16:57,613,43,1
07,16:57,613,43,6
07,17:02,613,2,1
07,17:02,613,2,5
07,17:02,613,22,2
07,17:02,613,22,6
07,17:02,613,47,1
07,17:02,613,47,5
07,17:02,613,49,1
07,17:02,613,49,5
07,17:07,613,2,5
07,17:07,613,44,1
07,17:07,613,44,6
07,17:12,613,44,2
07,17:12,613,44,5
07,17:26,613,43,2
07,17:26,613,43,6
07,17:27,613,23,2
07,17:27,613,23,6
07,17:27,613,3,2
07,17:27,613,3,6
07,17:29,613,44,2
07,17:29,613,44,6
07,17:36,613,7,2
07,17:36,613,7,6
07,17:36,613,8,2
07,17:36,613,8,6
07,17:36,613,2,4
07,17:36,613,2,8
07,17:36,613,62,5
07,17:36,613,47,4
07,17:36,613,47,8
07,17:36,613,49,4
07,17:36,613,49,8
07,17:36,613,6,2
07,17:36,613,6,6
07,17:36,613,2,3
07,17:36,613,2,4
07,17:36,613,2,8
07,17:36,613,63,5
07,17:36,613,43,2
07,17:36,613,43,6
07,17:36,613,47,3
07,17:36,613,47,7
07,17:36,613,49,3
07,17:36,613,49,7
07,17:40,613,10,2
07,17:40,613,10,6
07,17:40,613,11,2
07,17:40,613,11,6
07,17:40,613,9,2
07,17:40,613,9,6
07,17:40,613,12,6
07,17:40,613,64,5
07,17:40,613,2,3
07,17:40,613,2,4
07,17:40,613,2,7
07,17:40,613,2,8
07,17:40,613,43,7
07,17:42,613,0,4
07,17:42,613,0,8
07,17:42,613,1,4
07,17:42,613,1,8
07,17:42,613,2,2
07,17:42,613,2,3
07,17:42,613,2,6
07,17:42,613,2,7
07,17:42,613,12,2
07,17:42,613,31,3
07,17:42,613,61,6
07,17:42,613,65,5
07,17:42,613,46,1
07,17:42,613,46,5
07,17:42,613,48,1
07,17:42,613,48,5
07,17:49,613,48,4
07,17:49,613,48,8
07,17:52,613,3,4
07,17:52,613,3,8
07,17:53,613,2,2
07,17:53,613,2,3
07,17:53,613,2,6
07,17:53,613,44,7
07,18:08,613,44,4
07,18:09,613,43,4
07,18:14,613,44,4
